ship,order_id,item_id,item_desc,quantity,price,order_date,delivery_date,delivery_place,received_date,supplier,delivery_cost,order_year
Ship-10,356515624301,601.002.078,DuraSpindle,1,213589.30000000002,2015-10-26,2015-11-20,Delivery Place-105,2015-12-19,Supplier-447,NA,2015
Ship-10,356515624301,601.002.075,W-seat,4,47153.762500000004,2015-10-26,2015-11-20,Delivery Place-105,2015-12-19,Supplier-447,NA,2015
Ship-10,356515624301,601.002.074,Hex. set screw w. dog point,24,237.85,2015-10-26,2015-11-20,Delivery Place-105,2015-12-19,Supplier-447,NA,2015
Ship-10,356515628001,601.002.078,DuraSpindle,1,213589.30000000002,2015-10-30,2015-11-20,Delivery Place-105,2015-12-19,Supplier-447,NA,2015
Ship-14,367615623301,601.002.075,W-seat,1,47153.762500000004,2015-11-06,2015-11-20,Delivery Place-105,2015-12-20,Supplier-447,NA,2015
Ship-14,367615623401,601.068.013,Scavenging Air Filter (Sinter Bronze),20,887.5,2015-11-06,2015-11-11,Delivery Place-105,2015-12-20,Supplier-534,NA,2015
Ship-20,376415629001,601.004.020,Sealing ring,14,713.5500000000001,2015-11-17,2015-11-20,Delivery Place-105,2015-12-02,Supplier-447,NA,2015
Ship-20,376415629001,601.004.024,Tension spring,1,2973.125,2015-11-17,2015-11-20,Delivery Place-105,2015-12-02,Supplier-447,NA,2015
Ship-20,376415629001,601.004.021,Self locking nut,4,237.85,2015-11-17,2015-11-20,Delivery Place-105,2015-12-02,Supplier-447,NA,2015
Ship-20,376415629001,601.004.042,Fitted bolt,4,6778.7249999999995,2015-11-17,2015-11-20,Delivery Place-105,2015-12-02,Supplier-447,NA,2015
Ship-20,376415629301,601.003.004,Cylinder liner incl. piston cleaning ring,1,503766.3,2015-11-17,2015-11-23,Delivery Place-105,2015-12-02,Supplier-447,NA,2015
Ship-11,356715625201,601.059.030,"Resist. thermom. NiCr-Ni, L=200mm, 0-600 C",5,27412.212499999998,2015-11-20,2015-11-24,Delivery Place-105,2015-12-18,Supplier-447,NA,2015
Ship-10,356515623601,601.026.026,Back-Up Ring,16,1308.175,2015-11-23,2015-12-11,Delivery Place-105,2015-12-19,Supplier-447,NA,2015
Ship-10,356515623601,601.026.043,Sealing Ring,16,237.85,2015-11-23,2015-12-11,Delivery Place-105,2015-12-19,Supplier-447,NA,2015
Ship-10,356515623601,601.026.027,Sealing Ring,8,321.0975,2015-11-23,2015-12-11,Delivery Place-105,2015-12-19,Supplier-447,NA,2015
Ship-10,356515623601,601.026.033,Sealing Ring,16,321.0975,2015-11-23,2015-12-11,Delivery Place-105,2015-12-19,Supplier-447,NA,2015
Ship-10,356515623601,601.026.124,Nozzle IMO Number 1846775-8,2,34190.9375,2015-11-23,2015-12-11,Delivery Place-105,2015-12-19,Supplier-447,NA,2015
Ship-10,356515623601,601.026.034,Sealing Ring,16,1070.325,2015-11-23,2015-12-11,Delivery Place-105,2015-12-19,Supplier-447,NA,2015
Ship-10,356515623601,601.026.138,Cut-Off Shaft,2,98588.825,2015-11-23,2015-12-11,Delivery Place-105,2015-12-19,Supplier-447,NA,2015
Ship-10,356515623601,601.026.001,Stud,12,4102.9125,2015-11-23,2015-12-11,Delivery Place-105,2015-12-19,Supplier-447,NA,2015
Ship-10,356515623601,601.026.029,Felt Ring,16,237.85,2015-11-23,2015-12-11,Delivery Place-105,2015-12-19,Supplier-447,NA,2015
Ship-10,356515623601,601.026.028,Pump Barrel IMO Number 1841062-5,1,172857.48750000002,2015-11-23,2015-12-11,Delivery Place-105,2015-12-19,Supplier-447,NA,2015
Ship-10,356515623601,601.026.016,Screw,24,737.335,2015-11-23,2015-12-11,Delivery Place-105,2015-12-19,Supplier-447,NA,2015
Ship-10,356515623601,601.026.010,Shim,50,2259.575,2015-11-23,2015-12-11,Delivery Place-105,2015-12-19,Supplier-447,NA,2015
Ship-10,356515623601,601.026.004,Plug Screw,8,237.85,2015-11-23,2015-12-11,Delivery Place-105,2015-12-19,Supplier-447,NA,2015
Ship-20,376415627201,601.054.019,Bearing (Drive side) NU2308 C3,1,12283.685150000001,2015-11-23,2015-12-03,Delivery Place-84,2015-12-19,Supplier-256,NA,2015
Ship-20,376415627201,601.054.016,Oil Seal no. 11,1,1116.69865,2015-11-23,2015-12-03,Delivery Place-84,2015-12-19,Supplier-256,NA,2015
Ship-20,376415627201,601.054.017,Oil Seal no. 12,2,1116.69865,2015-11-23,2015-12-03,Delivery Place-84,2015-12-19,Supplier-256,NA,2015
Ship-20,376415627201,601.054.018,Bearing (Impeller side) 6409z C3,1,13400.383800000001,2015-11-23,2015-12-03,Delivery Place-84,2015-12-19,Supplier-256,NA,2015
Ship-9,356415623601,601.054.031,Cone Belt  3/3,2,1158.01,2015-11-24,2015-12-04,Delivery Place-105,2015-12-13,Supplier-428,NA,2015
Ship-19,376315627301,601.026.327,Spring,1,9216.6875,2015-11-25,2015-11-27,Delivery Place-105,2015-12-19,Supplier-447,NA,2015
Ship-19,376315627301,601.026.324,Spring,1,13141.2125,2015-11-25,2015-11-27,Delivery Place-105,2015-12-19,Supplier-447,NA,2015
Ship-19,376315627301,601.026.323,Piston f. shock absorber,1,36212.6625,2015-11-25,2015-11-27,Delivery Place-105,2015-12-19,Supplier-447,NA,2015
Ship-19,376315627301,601.026.315,Wearing ring,1,1248.7124999999999,2015-11-25,2015-11-27,Delivery Place-105,2015-12-19,Supplier-447,NA,2015
Ship-19,376315627301,601.026.316,Seal ring,1,3210.975,2015-11-25,2015-11-27,Delivery Place-105,2015-12-19,Supplier-447,NA,2015
Ship-21,376515621401,601.054.022,Bearing for Fan NU 2308C3,4,5583.4932499999995,2015-12-01,2015-12-08,Delivery Place-84,2015-12-15,Supplier-256,NA,2015
Ship-19,376315625001,601.054.008,Shaft   ( for Aux Blower fan ),1,66550.77274540001,2015-12-02,2015-12-17,Delivery Place-84,2016-02-10,Supplier-533,NA,2015
Ship-19,376315625001,601.054.020,"V-Belt  No.: 2A-58"", Center Diameter = 1473 mm",12,303.74203280000006,2015-12-02,2015-12-17,Delivery Place-84,2016-02-10,Supplier-533,NA,2015
Ship-19,376315625001,601.054.018,Ball Bearing for Fan,2,4819.6713734,2015-12-02,2015-12-17,Delivery Place-84,2016-02-10,Supplier-533,NA,2015
Ship-19,376315625001,601.054.019,Ball Bearing for Fan,2,4819.6713734,2015-12-02,2015-12-17,Delivery Place-84,2016-02-10,Supplier-533,NA,2015
Ship-19,376315625001,601.054.016,Ball Bearing for Motor,2,1835.8525806000002,2015-12-02,2015-12-17,Delivery Place-84,2016-02-10,Supplier-533,NA,2015
Ship-19,376315625001,601.054.017,Ball Bearing for Motor,2,1835.8525806000002,2015-12-02,2015-12-17,Delivery Place-84,2016-02-10,Supplier-533,NA,2015
Ship-19,376315610502,601.059.030,Compensator,1,136763.75,2015-12-17,2016-02-09,Delivery Place-105,2016-09-01,Supplier-447,NA,2015
Ship-19,376315628101,601.071.153,Thermometer 50-650 deg C L=115,5,14579.149656000001,2015-12-17,2015-12-17,Delivery Place-75,2015-12-19,Supplier-590,NA,2015
Ship-19,376315628101,601.071.163,Resistance Bulb for M/E Cyl. Outlet Exhaust Gas Temp.,5,29712.940875000004,2015-12-17,2015-12-17,Delivery Place-75,2015-12-19,Supplier-590,NA,2015
Ship-20,376415628401,601.050.101,"O-ring, silicone",30,237.85,2015-12-17,2015-12-22,Delivery Place-105,2016-01-25,Supplier-447,NA,2015
Ship-20,376415628401,601.050.102,Split pin,20,237.85,2015-12-17,2015-12-22,Delivery Place-105,2016-01-25,Supplier-447,NA,2015
Ship-20,376415628401,601.050.091,Gasket,16,451.915,2015-12-17,2015-12-22,Delivery Place-105,2016-01-25,Supplier-447,NA,2015
Ship-14,367615626001,601.056.061,"Spring, compr.     right-h.",1,40612.887500000004,2015-12-22,2015-12-22,#NA,2015-12-25,Supplier-447,NA,2015
Ship-14,367615626001,601.056.059,Seal,1,3210.975,2015-12-22,2015-12-22,#NA,2015-12-25,Supplier-447,NA,2015
Ship-19,376315627401,601.026.037,Sealing ring,14,1902.8,2015-12-23,2016-01-05,Delivery Place-105,2016-02-10,Supplier-447,NA,2015
Ship-19,376315627401,601.026.052,Suction valve,7,41148.049999999996,2015-12-23,2016-01-05,Delivery Place-105,2016-02-10,Supplier-447,NA,2015
Ship-19,376315627401,601.026.051,Puncture valve,2,40731.8125,2015-12-23,2016-01-05,Delivery Place-105,2016-02-10,Supplier-447,NA,2015
Ship-19,376315627401,601.026.029,Felt ring,7,237.85,2015-12-23,2016-01-05,Delivery Place-105,2016-02-10,Supplier-447,NA,2015
Ship-19,376315627401,601.026.041,"O-ring, Viton",10,237.85,2015-12-23,2016-01-05,Delivery Place-105,2016-02-10,Supplier-447,NA,2015
Ship-19,376315628501,601.002.141,Conical ring in 2/2,3,38710.0875,2015-12-23,2016-01-15,Delivery Place-105,2016-02-05,Supplier-447,NA,2015
Ship-19,376315628501,601.002.135,Sealing ring f. valve stem,14,3210.975,2015-12-23,2016-01-15,Delivery Place-105,2016-02-05,Supplier-447,NA,2015
Ship-19,376315628501,601.002.139,Guide ring,7,4400.225,2015-12-23,2016-01-15,Delivery Place-105,2016-02-05,Supplier-447,NA,2015
Ship-19,376315628501,601.002.168,Piston ring,14,3627.2125,2015-12-23,2016-01-15,Delivery Place-105,2016-02-05,Supplier-447,NA,2015
Ship-19,376315628501,601.002.076,"O-ring, Viton",5,2021.7250000000001,2015-12-23,2016-01-15,Delivery Place-105,2016-02-05,Supplier-447,NA,2015
Ship-19,376315628501,601.002.075,W-seat,2,47153.762500000004,2015-12-23,2016-01-15,Delivery Place-105,2016-02-05,Supplier-447,NA,2015
Ship-19,376315628501,601.002.167,Disc T=20.0,3,9038.3,2015-12-23,2016-01-15,Delivery Place-105,2016-02-05,Supplier-447,NA,2015
Ship-19,376315628501,601.002.078,DuraSpindle,2,213589.30000000002,2015-12-23,2016-01-15,Delivery Place-105,2016-02-05,Supplier-447,NA,2015
Ship-19,376315628501,601.002.137,Serrated lock washer,12,237.85,2015-12-23,2016-01-15,Delivery Place-105,2016-02-05,Supplier-447,NA,2015
Ship-19,376315628501,601.002.134,"O-ring, Viton",7,321.0975,2015-12-23,2016-01-15,Delivery Place-105,2016-02-05,Supplier-447,NA,2015
Ship-19,376315628501,601.002.074,Hex. set screw w. dog point,10,237.85,2015-12-23,2016-01-15,Delivery Place-105,2016-02-05,Supplier-447,NA,2015
Ship-19,376315628501,601.002.140,Sealing ring,7,5767.8625,2015-12-23,2016-01-15,Delivery Place-105,2016-02-05,Supplier-447,NA,2015
Ship-19,376315628501,601.002.166,"Pressure spring, right-h.",3,4578.6125,2015-12-23,2016-01-15,Delivery Place-105,2016-02-05,Supplier-447,NA,2015
Ship-19,376315628501,601.002.086,O-ring,7,237.85,2015-12-23,2016-01-15,Delivery Place-105,2016-02-05,Supplier-447,NA,2015
Ship-19,376315628501,601.002.173,"Piston, complete",4,36093.7375,2015-12-23,2016-01-15,Delivery Place-105,2016-02-05,Supplier-447,NA,2015
Ship-19,376315628501,601.002.143,"O-ring, Viton",7,404.345,2015-12-23,2016-01-15,Delivery Place-105,2016-02-05,Supplier-447,NA,2015
Ship-20,376415631201,601.059.051,Compensator,2,48402.475,2016-01-05,2016-01-15,Delivery Place-105,2016-01-25,Supplier-447,NA,2016
Ship-20,376415632301,601.004.008,Piston crown,1,278225.0375,2016-01-05,2016-01-11,Delivery Place-105,2016-01-25,Supplier-447,NA,2016
Ship-20,376415632301,601.004.004,Piston skirt,1,57143.4625,2016-01-05,2016-01-11,Delivery Place-105,2016-01-25,Supplier-447,NA,2016
Ship-14,367615627201,601.002.134,"O-ring, Viton",10,321.0975,2016-01-07,2016-01-18,Delivery Place-105,2016-02-11,Supplier-447,NA,2016
Ship-14,367615627201,601.026.126,"O-ring, Viton",12,321.0975,2016-01-07,2016-01-18,Delivery Place-105,2016-02-11,Supplier-447,NA,2016
Ship-14,367615627201,601.002.077,"U-sealing ring, PTFE",6,7432.8125,2016-01-07,2016-01-18,Delivery Place-105,2016-02-11,Supplier-447,NA,2016
Ship-14,367615627201,601.026.138,Spindle guide incl. nozzle,3,98588.825,2016-01-07,2016-01-18,Delivery Place-105,2016-02-11,Supplier-447,NA,2016
Ship-14,367615627201,601.026.136,"Pressure spring, right-h.",3,3567.75,2016-01-07,2016-01-18,Delivery Place-105,2016-02-11,Supplier-447,NA,2016
Ship-14,367615627201,601.026.130,"O-ring, Viton",12,321.0975,2016-01-07,2016-01-18,Delivery Place-105,2016-02-11,Supplier-447,NA,2016
Ship-14,367615627201,601.026.128,"O-ring, Viton",12,321.0975,2016-01-07,2016-01-18,Delivery Place-105,2016-02-11,Supplier-447,NA,2016
Ship-14,367615627201,601.002.074,Hex. set screw w. dog point,6,237.85,2016-01-07,2016-01-18,Delivery Place-105,2016-02-11,Supplier-447,NA,2016
Ship-14,367615627201,601.002.076,"O-ring, Viton",6,2021.7250000000001,2016-01-07,2016-01-18,Delivery Place-105,2016-02-11,Supplier-447,NA,2016
Ship-14,367615627201,601.026.135,"O-ring, Viton",12,321.0975,2016-01-07,2016-01-18,Delivery Place-105,2016-02-11,Supplier-447,NA,2016
Ship-14,367615627201,601.002.088,Gasket,12,237.85,2016-01-07,2016-01-18,Delivery Place-105,2016-02-11,Supplier-447,NA,2016
Ship-14,367615627201,601.002.084,Gasket,6,237.85,2016-01-07,2016-01-18,Delivery Place-105,2016-02-11,Supplier-447,NA,2016
Ship-14,367615627201,601.026.122,Pin,6,237.85,2016-01-07,2016-01-18,Delivery Place-105,2016-02-11,Supplier-447,NA,2016
Ship-14,367615627201,601.002.143,"O-ring, Viton",6,404.345,2016-01-07,2016-01-18,Delivery Place-105,2016-02-11,Supplier-447,NA,2016
Ship-14,367615627201,601.026.124,Fuel nozzle,12,34190.9375,2016-01-07,2016-01-18,Delivery Place-105,2016-02-11,Supplier-447,NA,2016
Ship-14,367615627201,601.002.086,O-ring,6,237.85,2016-01-07,2016-01-18,Delivery Place-105,2016-02-11,Supplier-447,NA,2016
Ship-14,367615627201,601.002.140,Sealing ring,6,5767.8625,2016-01-07,2016-01-18,Delivery Place-105,2016-02-11,Supplier-447,NA,2016
Ship-14,367615627201,601.002.135,Sealing ring f. valve stem,10,3210.975,2016-01-07,2016-01-18,Delivery Place-105,2016-02-11,Supplier-447,NA,2016
Ship-19,376316600901,601.059.035,Temperglass gasket 8x5mm L=25m,1,14152.074999999999,2016-02-04,2016-02-20,Delivery Place-105,2016-03-10,Supplier-447,NA,2016
Ship-19,376316600901,601.059.056,"Exhaust gas packing, L=1m",10,1153.5725,2016-02-04,2016-02-20,Delivery Place-105,2016-03-10,Supplier-447,NA,2016
Ship-19,376316600901,601.059.003,"Exhaust gas packing, L=2m",4,1367.6375,2016-02-04,2016-02-20,Delivery Place-105,2016-03-10,Supplier-447,NA,2016
Ship-19,376316600901,601.059.052,"Exhaust gas packing, L=1m",7,1153.5725,2016-02-04,2016-02-20,Delivery Place-105,2016-03-10,Supplier-447,NA,2016
Ship-19,376316602501,601.065.010,Repair Kit for 3/2 Way v/v,2,7242,2016-02-05,2016-02-24,Delivery Place-105,2016-03-12,Supplier-599,2396.25,2016
Ship-19,376316602501,601.065.007,Repair Kit for C. Chock v/v,2,2538.25,2016-02-05,2016-02-24,Delivery Place-105,2016-03-12,Supplier-599,2396.25,2016
Ship-19,376316602501,601.065.011,Repair Kit for Solenoid v/v,5,8253.75,2016-02-05,2016-02-24,Delivery Place-105,2016-03-12,Supplier-599,2396.25,2016
Ship-19,376316602501,601.065.004,Repair Kit for 3/2 Way v/v,2,6993.5,2016-02-05,2016-02-24,Delivery Place-105,2016-03-12,Supplier-599,2396.25,2016
Ship-19,376316602501,601.065.006,Repair Kit for 5/2 Way v/v,2,15673.25,2016-02-05,2016-02-24,Delivery Place-105,2016-03-12,Supplier-599,2396.25,2016
Ship-19,376316602501,601.065.008,Repair Kit for 3/2 Way v/v,2,6425.5,2016-02-05,2016-02-24,Delivery Place-105,2016-03-12,Supplier-599,2396.25,2016
Ship-19,376316602501,601.065.009,Repair Kit for Air Cylinder,1,4632.75,2016-02-05,2016-02-24,Delivery Place-105,2016-03-12,Supplier-599,2396.25,2016
Ship-19,376316602501,601.065.001,Magnetic Field Switch,2,3141.75,2016-02-05,2016-02-24,Delivery Place-105,2016-03-12,Supplier-599,2396.25,2016
Ship-19,376316602501,601.065.005,Repair Kit for 3/2 Way v/v,1,10330.5,2016-02-05,2016-02-24,Delivery Place-105,2016-03-12,Supplier-599,2396.25,2016
Ship-19,376316602501,601.065.002,Repair Kit for 3/2 Way v/v,2,15673.25,2016-02-05,2016-02-24,Delivery Place-105,2016-03-12,Supplier-599,2396.25,2016
Ship-19,376316602502,601.065.012,Repair Kit for 5/2 Way v/v,2,14806.1625,2016-02-05,2016-02-15,Delivery Place-105,2016-03-12,Supplier-447,NA,2016
Ship-19,376316602502,601.065.003,Repair Kit for Air Cylinder,1,32823.3,2016-02-05,2016-02-15,Delivery Place-105,2016-03-12,Supplier-447,NA,2016
Ship-21,376516601401,601.026.034,Sealing ring,10,1070.325,2016-02-05,2016-02-10,Delivery Place-105,2016-03-20,Supplier-447,NA,2016
Ship-21,376516601401,601.026.043,"O-ring, Viton",14,237.85,2016-02-05,2016-02-10,Delivery Place-105,2016-03-20,Supplier-447,NA,2016
Ship-21,376516601401,601.026.033,"O-ring, Viton",10,321.0975,2016-02-05,2016-02-10,Delivery Place-105,2016-03-20,Supplier-447,NA,2016
Ship-21,376516601401,601.026.041,"O-ring, Viton",10,237.85,2016-02-05,2016-02-10,Delivery Place-105,2016-03-20,Supplier-447,NA,2016
Ship-21,376516601401,601.003.013,O-ring,22,321.0975,2016-02-05,2016-02-10,Delivery Place-105,2016-03-20,Supplier-447,NA,2016
Ship-21,376516601401,601.026.037,Sealing ring,10,1902.8,2016-02-05,2016-02-10,Delivery Place-105,2016-03-20,Supplier-447,NA,2016
Ship-10,356516602901,601.054.031,V-Belt,6,984.77,2016-02-12,2016-02-25,Delivery Place-105,2016-03-15,Supplier-428,NA,2016
Ship-19,376316602901,601.050.200,Repair Kit For ME Main Starting Valve,1,10921.312796999999,2016-02-17,2016-03-23,Delivery Place-84,2016-03-12,NA,NA,2016
Ship-12,356816603801,601.050.102,Split pin,10,237.85,2016-03-01,2016-04-15,Delivery Place-105,2016-04-24,Supplier-447,NA,2016
Ship-12,356816603801,601.050.101,"O-ring, silicone",10,237.85,2016-03-01,2016-04-15,Delivery Place-105,2016-04-24,Supplier-447,NA,2016
Ship-12,356816603801,601.050.098,Bushing,4,10346.475,2016-03-01,2016-04-15,Delivery Place-105,2016-04-24,Supplier-447,NA,2016
Ship-12,356816603801,601.050.092,Castle and slotted nut,8,237.85,2016-03-01,2016-04-15,Delivery Place-105,2016-04-24,Supplier-447,NA,2016
Ship-12,356816603801,601.002.260,Union,10,1189.25,2016-03-01,2016-04-15,Delivery Place-105,2018-06-15,Supplier-447,NA,2016
Ship-12,356816603801,601.050.091,Gasket,5,451.915,2016-03-01,2016-04-15,Delivery Place-105,2016-04-24,Supplier-447,NA,2016
Ship-12,356816603801,601.055.074,Packing,5,1367.6375,2016-03-01,2016-04-15,Delivery Place-105,2018-06-15,Supplier-447,NA,2016
Ship-12,356816603801,601.002.024,"Indicator valve, complete",5,19146.925,2016-03-01,2016-04-15,Delivery Place-105,2016-04-24,Supplier-447,NA,2016
Ship-12,356816603801,601.002.264,PRECISION STEEL PIPES,4,2140.65,2016-03-01,2016-04-15,Delivery Place-105,2016-04-24,Supplier-447,NA,2016
Ship-12,356816603801,601.050.096,Bushing,4,5054.3125,2016-03-01,2016-04-15,Delivery Place-105,2016-04-24,Supplier-447,NA,2016
Ship-12,356816603801,601.050.097,"Spring, compr. right-hand",8,4697.5374999999995,2016-03-01,2016-04-15,Delivery Place-105,2016-04-24,Supplier-447,NA,2016
Ship-12,356816603801,601.050.095,Piston,4,7373.3499999999995,2016-03-01,2016-04-15,Delivery Place-105,2016-04-24,Supplier-447,NA,2016
Ship-9,356416605301,601.002.024,Indicator Cock,6,19146.925,2016-03-10,2016-03-15,Delivery Place-105,2016-03-27,Supplier-447,NA,2016
Ship-21,376516604601,601.004.039,Scraper ring,14,27590.600000000002,2016-03-16,2016-03-18,Delivery Place-105,2016-04-06,Supplier-447,NA,2016
Ship-21,376516604601,601.004.023,Scraper ring,7,14211.5375,2016-03-16,2016-03-18,Delivery Place-105,2016-04-06,Supplier-447,NA,2016
Ship-21,376516604601,601.004.033,Lamella,49,1427.1000000000001,2016-03-16,2016-03-18,Delivery Place-105,2016-04-06,Supplier-447,NA,2016
Ship-21,376516604601,601.004.028,"Sealing ring, complete",7,16173.800000000001,2016-03-16,2016-03-18,Delivery Place-105,2016-04-06,Supplier-447,NA,2016
Ship-21,376516001001,601.004.020,Sealing rings,7,745.5,2016-03-18,2016-03-21,Delivery Place-105,2016-04-06,Supplier-447,NA,2016
Ship-21,376516001001,601.004.007,"Piston ring,right, 4",7,12513.75,2016-03-18,2016-03-21,Delivery Place-105,2016-04-06,Supplier-447,NA,2016
Ship-21,376516001001,601.004.006,"Piston ring,left 2 & 3",14,12513.75,2016-03-18,2016-03-21,Delivery Place-105,2016-04-06,Supplier-447,NA,2016
Ship-21,376516001001,601.004.005,"Piston Ring 1, POP",7,37807.5,2016-03-18,2016-03-21,Delivery Place-105,2016-04-06,Supplier-447,NA,2016
Ship-21,376516001001,601.004.011,D-ring  (VITON),7,7654.6875,2016-03-18,2016-03-21,Delivery Place-105,2016-04-06,Supplier-447,NA,2016
Ship-21,376516001001,601.004.003,"Locking wire 1,0mm l=63m",7,10516.875,2016-03-18,2016-03-21,Delivery Place-105,2016-04-06,Supplier-447,NA,2016
Ship-10,356516607601,601.026.095,O- Ring,6,237.85,2016-03-30,2016-04-01,Delivery Place-105,2016-05-03,Supplier-447,NA,2016
Ship-10,356516607601,601.026.104,Screw,8,237.85,2016-03-30,2016-04-01,Delivery Place-105,2016-05-03,Supplier-447,NA,2016
Ship-10,356516607601,601.026.027,Sealing Ring,6,321.0975,2016-03-30,2016-04-01,Delivery Place-105,2016-05-03,Supplier-447,NA,2016
Ship-10,356516607601,601.026.037,Sealing Ring,10,1902.8,2016-03-30,2016-04-01,Delivery Place-105,2016-05-03,Supplier-447,NA,2016
Ship-10,356516607601,601.026.107,Pressure Spring,2,14330.4625,2016-03-30,2016-04-01,Delivery Place-105,2016-05-03,Supplier-447,NA,2016
Ship-10,356516607601,601.026.088,Scraper Ring,4,3270.4375,2016-03-30,2016-04-01,Delivery Place-105,2016-05-03,Supplier-447,NA,2016
Ship-10,356516607601,601.026.026,Back-Up Ring,10,1308.175,2016-03-30,2016-04-01,Delivery Place-105,2016-05-03,Supplier-447,NA,2016
Ship-10,356516607601,601.026.091,Screw,12,1546.0249999999999,2016-03-30,2016-04-01,Delivery Place-105,2016-05-03,Supplier-447,NA,2016
Ship-10,356516607601,601.026.102,Sealing Ring,8,392.4525,2016-03-30,2016-04-01,Delivery Place-105,2016-05-03,Supplier-447,NA,2016
Ship-10,356516607601,601.026.017,O-Ring,6,487.5925,2016-03-30,2016-04-01,Delivery Place-105,2016-05-03,Supplier-447,NA,2016
